phen	h2.obs	h2.latent	ascertained	p	locus	chr	start	stop	pair_id	univ_threshold
MDD_Howard2019	4.69014e-05	7.83038e-05	FALSE	0.138437	1198	7	115321302	116835336	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.56127e-05	0.000279015	FALSE	0.200608	1198	7	115321302	116835336	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.58594e-05	0.000109955	FALSE	0.0465484	1199	7	116835337	118342090	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000109834	0.000860516	FALSE	0.00361664	1199	7	116835337	118342090	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.48938e-06	4.15612e-06	FALSE	0.447415	1200	7	118342091	119568236	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.56298e-05	0.000435844	FALSE	0.033934	1200	7	118342091	119568236	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.28498e-05	3.81487e-05	FALSE	0.271769	1201	7	119568237	121042050	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.46701e-05	0.000428325	FALSE	0.0850909	1201	7	119568237	121042050	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.32615e-05	0.000122313	FALSE	0.0302882	1202	7	121042051	121946052	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000157211	0.00123171	FALSE	9.03711e-05	1202	7	121042051	121946052	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.30102e-05	3.84165e-05	FALSE	0.293149	1203	7	121946053	123859746	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000167387	0.00131143	FALSE	0.000266473	1203	7	121946053	123859746	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.96247e-05	4.94596e-05	FALSE	0.223578	1204	7	123859747	125389586	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.8732e-05	0.000303455	FALSE	0.16427	1204	7	123859747	125389586	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.5661e-05	0.000143014	FALSE	0.0137109	1205	7	125389587	126640872	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.82063e-05	0.000612725	FALSE	0.0212013	1205	7	125389587	126640872	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00024771	0.000413562	FALSE	5.66698e-08	1206	7	126640873	127903738	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000107045	0.000838665	FALSE	0.00587463	1206	7	126640873	127903738	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000161192	0.000269117	FALSE	0.00012284	1207	7	127903739	128779173	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000199847	0.00156574	FALSE	4.66932e-06	1207	7	127903739	128779173	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000109537	0.000182876	FALSE	0.0127948	1208	7	128779174	130418704	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000231337	0.00181246	FALSE	5.01632e-06	1208	7	128779174	130418704	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000165298	0.000275971	FALSE	0.00131045	1209	7	130418705	131856481	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00014413	0.00112922	FALSE	0.00401108	1209	7	130418705	131856481	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000210002	0.000350607	FALSE	2.43404e-05	1210	7	131856482	133807216	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.44754e-05	0.000661842	FALSE	0.039432	1210	7	131856482	133807216	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00011155	0.000186237	FALSE	0.0099614	1212	7	134943222	136113467	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000110577	0.000866341	FALSE	0.0104549	1212	7	134943222	136113467	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000200091	0.000334059	FALSE	4.33904e-05	1213	7	136113468	137657459	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000182702	0.00143142	FALSE	0.000148799	1213	7	136113468	137657459	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000148923	0.000248633	FALSE	0.00268267	1214	7	137657460	138755107	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000140287	0.00109911	FALSE	0.00420662	1214	7	137657460	138755107	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000211894	0.000353765	FALSE	4.755e-05	1215	7	138755108	140217630	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000162025	0.00126942	FALSE	0.0011193	1215	7	138755108	140217630	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000216857	0.000362052	FALSE	1.53641e-05	1216	7	140217631	142098979	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.52948e-05	0.000276525	FALSE	0.221105	1216	7	140217631	142098979	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00015876	0.000265057	FALSE	0.00067765	1217	7	142098980	144324464	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.84448e-05	0.000222857	FALSE	0.260753	1217	7	142098980	144324464	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	1.59919e-05	2.66991e-05	FALSE	0.334332	1219	7	145415776	146574327	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.07864e-05	8.47899e-05	FALSE	0.0958648	1220	7	146574328	147352171	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000277605	0.000463473	FALSE	2.94213e-07	1221	7	147352172	148622913	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000242317	0.00189849	FALSE	4.76238e-06	1221	7	147352172	148622913	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000152448	0.000254519	FALSE	0.000803356	1222	7	148622914	149842999	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.78672e-05	0.000218332	FALSE	0.259617	1222	7	148622914	149842999	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.96389e-05	0.000149656	FALSE	0.0234276	1223	7	149843000	150897818	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.04934e-05	8.22131e-05	FALSE	0.392715	1223	7	149843000	150897818	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000152221	0.000254139	FALSE	0.00230235	1224	7	150897819	152253294	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000202607	0.00158737	FALSE	0.000114667	1224	7	150897819	152253294	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000218564	0.000364901	FALSE	2.14888e-05	1225	7	152253295	153241228	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000118996	0.000932304	FALSE	0.00952019	1225	7	152253295	153241228	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000118931	0.000198561	FALSE	0.0103084	1226	7	153241229	154407487	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000127761	0.00100097	FALSE	0.00665889	1226	7	153241229	154407487	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000277853	0.000463888	FALSE	4.39152e-07	1227	7	154407488	155280610	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.20412e-05	0.000172686	FALSE	0.322197	1227	7	154407488	155280610	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.98228e-05	0.000166658	FALSE	0.0301089	1228	7	155280611	156344386	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000179958	0.00140992	FALSE	0.000567402	1228	7	155280611	156344386	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.11511e-05	3.53127e-05	FALSE	0.295374	1229	7	156344387	157199331	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000118387	0.000927527	FALSE	0.00370988	1229	7	156344387	157199331	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000249602	0.000416721	FALSE	1.24092e-06	1230	7	157199332	158031247	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000199575	0.000333198	FALSE	1.50823e-05	1231	7	158031248	159128566	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.77905e-05	0.000374425	FALSE	0.131681	1231	7	158031248	159128566	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.96372e-05	0.000310546	FALSE	0.170522	1232	8	11740	660414	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.46799e-05	0.000124681	FALSE	0.0391521	1233	8	660415	1161824	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.41493e-05	9.04045e-05	FALSE	0.102404	1234	8	1161825	1628039	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.59395e-06	1.24881e-05	FALSE	0.47232	1234	8	1161825	1628039	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000253239	0.000422793	FALSE	1.58428e-06	1235	8	1628040	2070902	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00015857	0.00124235	FALSE	0.00113301	1235	8	1628040	2070902	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000190967	0.000318827	FALSE	9.81509e-05	1237	8	2396123	2970491	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.60556e-05	0.000204138	FALSE	0.281379	1237	8	2396123	2970491	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.66807e-05	0.000161412	FALSE	0.0190355	1238	8	2970492	3386667	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.71201e-06	2.12479e-05	FALSE	0.463848	1238	8	2970492	3386667	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.73169e-05	9.56929e-05	FALSE	0.108598	1239	8	3386668	3787248	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000166067	0.00130109	FALSE	0.000445518	1239	8	3386668	3787248	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.71365e-05	7.86963e-05	FALSE	0.166372	1240	8	3787249	4273083	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.92544e-06	6.55368e-06	FALSE	0.454694	1242	8	4893121	5566269	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000191863	0.000320322	FALSE	0.000152272	1244	8	6019164	6663427	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.02175e-05	0.000706829	FALSE	0.036267	1244	8	6019164	6663427	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000151886	0.00025358	FALSE	0.000553186	1247	8	8589771	9167795	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.81289e-05	0.000612118	FALSE	0.0383803	1247	8	8589771	9167795	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.1844e-05	6.98602e-05	FALSE	0.134249	1248	8	9167796	9835863	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000132219	0.000220745	FALSE	0.00272132	1249	8	9835864	10478851	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.37677e-05	7.3072e-05	FALSE	0.174511	1250	8	10478852	11466761	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.40001e-05	0.000109687	FALSE	0.372974	1250	8	10478852	11466761	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.20742e-05	5.35492e-05	FALSE	0.193316	1252	8	12296850	12947935	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000155892	0.000260268	FALSE	0.000358817	1254	8	13395052	13948095	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.44085e-05	9.08372e-05	FALSE	0.0644227	1255	8	13948096	14389305	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.32724e-05	0.00026068	FALSE	0.167791	1255	8	13948096	14389305	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.60605e-05	7.68999e-05	FALSE	0.121339	1257	8	14872768	15359692	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.47639e-05	0.000124821	FALSE	0.0539494	1259	8	15999329	16988030	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.24391e-05	9.74572e-05	FALSE	0.381222	1259	8	15999329	16988030	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000123081	0.000205488	FALSE	0.00468727	1260	8	16988031	17492672	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.54525e-05	4.24939e-05	FALSE	0.235097	1261	8	17492673	17947004	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.16951e-05	0.000153089	FALSE	0.0260068	1262	8	17947005	18668609	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000120533	0.000944339	FALSE	0.00611064	1262	8	17947005	18668609	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	6.61819e-05	0.000518517	FALSE	0.0869208	1263	8	18668610	19488888	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.69563e-05	0.000128482	FALSE	0.0456657	1264	8	19488889	20135628	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00015135	0.00118578	FALSE	0.000799056	1264	8	19488889	20135628	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.12388e-05	0.000135631	FALSE	0.0274099	1265	8	20135629	20812107	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000151291	0.00118532	FALSE	0.0003495	1265	8	20135629	20812107	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000251499	0.000419887	FALSE	1.06209e-06	1266	8	20812108	21650453	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00013932	0.00109154	FALSE	0.00270872	1266	8	20812108	21650453	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000315208	0.000526252	FALSE	1.31934e-08	1267	8	21650454	22895018	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000163494	0.00128093	FALSE	0.00101303	1267	8	21650454	22895018	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000103617	0.000172992	FALSE	0.0150048	1268	8	22895019	23788494	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.98975e-05	0.000469281	FALSE	0.0970974	1268	8	22895019	23788494	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.40397e-06	1.57003e-05	FALSE	0.393316	1269	8	23788495	24863243	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.6069e-05	0.000282591	FALSE	0.178038	1269	8	23788495	24863243	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000114601	0.000191331	FALSE	0.0072313	1270	8	24863244	25859277	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.05874e-05	0.00063138	FALSE	0.0389203	1270	8	24863244	25859277	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000165838	0.000276874	FALSE	0.00019266	1271	8	25859278	26679135	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.86918e-05	0.000616528	FALSE	0.0365357	1271	8	25859278	26679135	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.86729e-05	0.000131348	FALSE	0.0204061	1272	8	26679136	27406511	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.10356e-05	0.000321503	FALSE	0.13141	1272	8	26679136	27406511	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000126098	0.000210526	FALSE	0.00383883	1273	8	27406512	28344176	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000208777	0.00163571	FALSE	1.29021e-05	1273	8	27406512	28344176	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000173358	0.000289428	FALSE	0.000440391	1274	8	28344177	29744540	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000110018	0.00018368	FALSE	0.00793402	1275	8	29744541	31134786	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.02219e-05	8.00855e-05	FALSE	0.394665	1275	8	29744541	31134786	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000227168	0.000379266	FALSE	1.20254e-06	1276	8	31134787	32454962	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.44614e-05	0.00042669	FALSE	0.10065	1276	8	31134787	32454962	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000100109	0.000167136	FALSE	0.0114092	1277	8	32454963	33982537	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.09175e-06	8.55357e-06	FALSE	0.476741	1277	8	32454963	33982537	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.98607e-05	9.99398e-05	FALSE	0.029892	1278	8	33982538	34792220	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.97641e-06	3.1154e-05	FALSE	0.430195	1278	8	33982538	34792220	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000331876	0.00055408	FALSE	2.21801e-11	1279	8	34792221	36641174	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.17975e-05	0.000719208	FALSE	0.0175943	1279	8	34792221	36641174	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000241247	0.000402772	FALSE	1.26366e-05	1280	8	36641175	38803980	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000130286	0.00102076	FALSE	0.00840663	1280	8	36641175	38803980	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000106608	0.000835242	FALSE	0.00833837	1281	8	38803981	40179577	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000149817	0.000250125	FALSE	0.000336726	1282	8	40179578	40974254	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000104463	0.000818442	FALSE	0.00707672	1282	8	40179578	40974254	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000203375	0.000339543	FALSE	6.83658e-06	1283	8	40974255	41725002	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.47499e-05	0.000272256	FALSE	0.196402	1283	8	40974255	41725002	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.11358e-05	0.00013546	FALSE	0.026241	1284	8	41725003	43825633	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.04256e-05	8.16815e-05	FALSE	0.385197	1284	8	41725003	43825633	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.70289e-05	0.000133416	FALSE	0.273477	1285	8	43825634	49044813	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.59432e-06	1.43486e-05	FALSE	0.378402	1287	8	50288661	51461455	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.15095e-05	0.000560257	FALSE	0.0173697	1287	8	50288661	51461455	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.35532e-05	0.000419575	FALSE	0.0571631	1288	8	51461456	52326236	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.86366e-05	0.000131287	FALSE	0.0234002	1290	8	53108911	54119373	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.29759e-05	0.000415051	FALSE	0.0839276	1290	8	53108911	54119373	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.51462e-05	0.000667097	FALSE	0.020137	1291	8	54119374	55275354	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	1.3448e-05	2.2452e-05	FALSE	0.356551	1292	8	55275355	56346878	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000195703	0.000326734	FALSE	8.53758e-06	1293	8	56346879	57436722	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.5899e-06	6.72995e-05	FALSE	0.402586	1293	8	56346879	57436722	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.5753e-06	9.30819e-06	FALSE	0.435805	1294	8	57436723	58675117	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000116353	0.000911596	FALSE	0.00524333	1294	8	57436723	58675117	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000212235	0.000354335	FALSE	1.87831e-06	1295	8	58675118	59555977	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000160429	0.00125692	FALSE	0.000149938	1295	8	58675118	59555977	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00010297	0.000171912	FALSE	0.0081996	1296	8	59555978	60476248	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	6.7136e-05	0.000525992	FALSE	0.0530598	1296	8	59555978	60476248	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.97707e-05	4.97034e-05	FALSE	0.170508	1297	8	60476249	61324889	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.88876e-05	0.000226326	FALSE	0.177124	1297	8	60476249	61324889	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.06828e-05	0.000118008	FALSE	0.0493253	1298	8	61324890	62330900	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.66999e-05	0.000161444	FALSE	0.00630078	1299	8	62330901	63253462	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.155e-05	0.000638922	FALSE	0.0163046	1299	8	62330901	63253462	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.27628e-05	0.000154871	FALSE	0.00603999	1300	8	63253463	64215358	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.83421e-05	0.000613788	FALSE	0.0156144	1300	8	63253463	64215358	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000364047	0.000607792	FALSE	8.19286e-13	1301	8	64215359	66018204	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.70353e-05	0.000133467	FALSE	0.332541	1301	8	64215359	66018204	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.20494e-05	5.35078e-05	FALSE	0.183468	1302	8	66018205	66960438	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000119805	0.000938637	FALSE	0.00120575	1302	8	66018205	66960438	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.2922e-05	0.000105051	FALSE	0.0779029	1303	8	66960439	68683823	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.86505e-05	0.000381163	FALSE	0.132518	1303	8	66960439	68683823	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.32796e-05	5.55616e-05	FALSE	0.235221	1304	8	68683824	70004665	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000305392	0.00239266	FALSE	1.03123e-08	1304	8	68683824	70004665	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.83846e-05	0.000114171	FALSE	0.0605994	1305	8	70004666	70872088	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.43369e-05	0.000112326	FALSE	0.35894	1305	8	70004666	70872088	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.70274e-05	0.0001286	FALSE	0.0159368	1306	8	70872089	72013184	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.04342e-05	0.000316791	FALSE	0.11762	1306	8	70872089	72013184	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.8132e-05	8.03582e-05	FALSE	0.145082	1307	8	72013185	72917489	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000177941	0.00139412	FALSE	0.000177676	1307	8	72013185	72917489	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.40144e-05	4.0093e-05	FALSE	0.267894	1308	8	72917490	73838027	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000176392	0.00138199	FALSE	4.61732e-05	1308	8	72917490	73838027	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000240018	0.000400719	FALSE	9.08361e-07	1309	8	73838028	75011699	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000111614	0.000874462	FALSE	0.00838823	1309	8	73838028	75011699	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000163383	0.000272775	FALSE	0.00025894	1310	8	75011700	76295483	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.91944e-05	9.88274e-05	FALSE	0.0448054	1311	8	76295484	77377989	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.60211e-05	0.000203868	FALSE	0.213379	1311	8	76295484	77377989	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000106263	0.00017741	FALSE	0.00474759	1312	8	77377990	78633659	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.07347e-05	0.000151485	FALSE	0.0301502	1314	8	79756170	81340231	HowardMDD__FinnGenIBD	5.01002004008016e-06
